exposure_days,days_in_quar,days_in_extended_quar,days_in_iso,t_latent,t_incubation,t_post_incubation,time_discharged,index_case,symptomatic,vaccinated,child,compliance,household,ext_group,FoI_max,FoI_community
0.7,2.0000000000000004,0.0,9.99999999999998,0.1,11.169108527820942,9.438872001824397,1.003154e6,1,0,0,0,1.0,1767969,2,2.862818230637481e-11,3.0753966549187416e-12
2.1000000000000005,2.0000000000000004,0.0,9.99999999999998,0.1,6.446889828241589,8.073903877300033,1.004383e6,1,0,0,0,1.0,1770140,2,1.3372065382919424e-17,5.276304628591729e-18
1.3,2.0000000000000004,0.0,9.99999999999998,0.1,4.558522247722406,9.370228828238815,1.00462e6,1,0,0,0,1.0,1770560,2,0.03071416371053947,0.00650611540043538
3.700000000000002,2.0000000000000004,13.999999999999966,0.0,0.1,8.35115284897437,9.078132010253185,1.005183e6,0,0,0,0,1.0,1771542,2,0.0004453123232241956,0.0003575809557670036
0.9999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,5.587193320860006,8.846554213348597,1.006461e6,1,0,0,0,1.0,1773807,2,2.5824537238077604e-8,4.108380254390859e-9
0.6,5.999999999999995,0.0,9.99999999999998,0.1,5.125340860676702,9.065300845694615,1.006461e6,0,0,0,0,1.0,1773800,2,0.4811311627632503,0.04439808660408585
4.200000000000001,2.0000000000000004,13.999999999999966,0.0,0.1,4.143844133272189,9.958316440254068,1.00678e6,0,0,0,0,1.0,1774368,1,0.018370167035406608,0.016925119383495585
14.799999999999963,13.999999999999966,0.0,0.0,0.1,8.096250059145168,7.296859607246056,1.007093e6,0,0,0,1,1.0,1774919,0,0.0023875314490595582,0.008928478184621683
3.4000000000000017,2.0000000000000004,13.999999999999966,0.0,0.1,12.339008525556935,6.18896144725935,1.007241e6,0,0,0,1,1.0,1775177,1,3.1851021240243926,2.7485142481045792
7.999999999999988,2.0000000000000004,13.999999999999966,0.0,0.1,7.233075383906908,6.582287871299309,1.007241e6,0,0,0,0,1.0,1775177,1,0.012889929025855404,0.03881510162205052
2.500000000000001,4.999999999999998,13.999999999999966,0.0,0.1,2.2225285939207007,9.424967002015965,1.007507e6,0,0,0,0,1.0,1775639,1,0.02320942445118635,0.010843432716714972
14.899999999999963,4.000000000000002,13.999999999999966,0.0,0.1,23.139958037691247,8.945679145140797,1.008674e6,0,1,0,1,1.0,1777694,1,0.07604678890057075,0.3543475849672217
1.2,5.999999999999995,0.0,9.99999999999998,0.1,10.12263637023486,9.07842751180914,1.008794e6,1,0,0,0,1.0,1777911,2,0.4147682806958486,0.08154843613472697
2.500000000000001,2.0000000000000004,13.999999999999966,0.0,0.1,4.36483112257884,9.331383702241354,1.009033e6,0,0,0,1,1.0,1778334,1,0.89872760576743,0.4253644266273611
0.5,2.0000000000000004,13.999999999999966,0.0,0.1,7.0402467661097505,5.569161040800968,1.0111e6,0,0,0,0,1.0,1781986,2,0.0006187218401184028,4.7607380432465945e-5
14.699999999999964,5.999999999999995,13.999999999999966,0.0,0.1,13.422766831978747,9.78999610474331,1.011152e6,0,1,0,0,1.0,1782069,1,0.07189706694423699,0.3460729898041763
2.2000000000000006,13.999999999999966,0.0,0.0,0.1,13.57435691696815,8.16130517446513,1.011178e6,1,0,0,1,1.0,1782125,0,9.22219110876913e-12,3.7876810524573166e-12
1.9000000000000006,3.0000000000000013,13.999999999999966,0.0,0.1,6.710862394625488,9.391119862987319,1.011828e6,0,0,0,0,1.0,1783265,1,0.07143695931589306,0.023525583464497728
1.2,2.0000000000000004,15.99999999999996,0.0,0.1,2.590543640263795,5.760118952330489,1.011939e6,0,0,0,1,1.0,1783459,1,1.1455757822560933e-11,2.422047193537127e-12
14.999999999999963,13.999999999999966,0.0,0.0,0.1,9.898679926178255,7.612105011875251,1.01349e6,0,1,0,1,1.0,1786198,1,3.7053988247442367,14.69363157480066
3.2000000000000015,2.0000000000000004,13.999999999999966,0.0,0.1,10.602518283571117,6.112063982484097,1.013929e6,0,0,0,0,1.0,1786970,2,0.34705063385812296,0.27250788806338394
2.1000000000000005,2.0000000000000004,15.99999999999996,0.0,0.1,3.591248242498332,9.78078559552781,1.014059e6,0,0,0,1,1.0,1787195,1,1.4754481660594396e-6,5.518487759354819e-7
0.8999999999999999,0.9999999999999999,13.999999999999966,0.0,0.1,7.684601837765019,5.081136321957183,1.014267e6,0,0,0,0,1.0,1787569,2,0.005358714345977572,0.00082753814166149
19.60000000000001,13.999999999999966,0.0,0.0,0.1,12.165232591591044,7.613127757999156,1.015068e6,0,1,0,0,1.0,1788988,1,1.4621166052057046,6.226188372359253
0.6,2.0000000000000004,0.0,9.99999999999998,0.1,7.341497066438753,7.6267195562521914,1.016599e6,1,0,0,0,1.0,1791690,2,3.626077416343932e-6,3.3375267770032277e-7
9.799999999999981,2.0000000000000004,13.999999999999966,0.0,0.1,13.558631493426843,9.428914370108519,1.016902e6,0,1,0,0,1.0,1792218,2,0.0179986280447967,0.0745826396253158
0.4,2.0000000000000004,0.0,9.99999999999998,0.1,6.960230917604154,8.677235063323703,1.017237e6,1,0,0,0,1.0,1792814,2,5.455366254966558,0.3288185170506249
12.79999999999997,13.999999999999966,0.0,0.0,0.1,4.5415008352091855,9.507944060863334,1.017646e6,0,1,0,1,1.0,1793531,0,1.777926461727013,7.814502289144975
1.0999999999999999,5.999999999999995,0.0,9.99999999999998,0.1,11.638819166387604,8.979530633382105,1.018776e6,1,0,0,0,1.0,1795527,2,0.7749504263902242,0.13862831734209313
4.100000000000001,5.999999999999995,14.999999999999963,0.0,0.1,5.16127572520136,9.494926830316023,1.019226e6,0,0,0,1,1.0,1796308,1,7.263042983785513e-9,6.675925638616886e-9
0.7,2.0000000000000004,13.999999999999966,0.0,0.1,4.723125983191876,6.724520468629949,1.01957e6,0,0,0,0,1.0,1796919,2,13.891366216764359,1.5387292191680113
4.4,2.0000000000000004,13.999999999999966,0.0,0.1,11.314767571780582,7.7527433657978175,1.019891e6,0,0,0,1,1.0,1797484,1,0.06881776012727324,0.07936279522765324
10.499999999999979,2.0000000000000004,13.999999999999966,0.0,0.1,4.954977361187196,6.705419261276486,1.019891e6,0,1,0,1,1.0,1797484,1,0.007332172317893363,0.023497094317555003
7.799999999999988,13.999999999999966,0.0,0.0,0.1,3.624088983571681,6.431181711468116,1.020176e6,0,0,0,0,1.0,1797990,0,5.134631727476071e-6,1.4879637506028979e-5
0.30000000000000004,2.0000000000000004,0.0,9.99999999999998,0.1,5.668640531581286,7.954643211959018,1.02128e6,1,0,0,0,1.0,1799936,2,4.690104215469162,0.20933655808799218
