exposure_days,t_latent,t_incubation,t_post_incubation,tested_positive,expressed_symptoms,time_discharged,symptomatic,vaccinated,FoI_max,FoI_community
4.699999999999999,0.1,3.4586278947062694,5.2537338926904695,1,1,1.156913e6,1,1,2.47016009146895,3.358184218135306
5.999999999999995,0.1,4.220872744509714,9.543518084897041,1,1,1.170536e6,1,1,0.19599620440679752,0.3708285272761929
5.4999999999999964,0.1,5.401052691546292,9.91699134049635,1,1,1.203346e6,1,1,4.0389872144604456e-5,2.463826469972804e-5
14.899999999999963,0.1,9.052655329513978,6.031384939240059,0,0,1.215095e6,0,1,0.2163971415564857,0.7195516156779677
4.999999999999998,0.1,5.6800218948103565,5.434818334593283,1,0,1.231492e6,0,1,1.6677468785808012,0.7034117292823069
9.99999999999998,0.1,6.1632616483068565,5.662259911136223,1,0,1.242675e6,0,1,0.07271396649663286,0.1921487535058384
4.000000000000002,0.1,3.9480729510449324,8.127794895821339,0,1,1.315604e6,1,1,11.017538262490373,5.465457552810229
3.5000000000000018,0.1,3.284358055161123,9.161557210216575,1,1,1.315607e6,1,1,1.689943192419412e-7,1.0668636290980261e-7
2.1000000000000005,0.1,4.056919882663187,9.350808798109796,1,0,1.320354e6,1,1,0.00034221347082068817,6.271624852784857e-5
3.800000000000002,0.1,4.08545556302241,7.473009730767544,1,0,1.330686e6,1,1,0.03594311661794088,0.013222075975756257
2.1000000000000005,0.1,2.207970045365501,9.531603061320377,1,0,1.333444e6,0,1,0.021390955804083144,0.005604879138918344
4.100000000000001,0.1,4.618971488972532,8.811306488119682,1,0,1.340374e6,0,1,1.6420292388656606e-9,6.070915075050414e-10
1.3,0.1,5.196157809746589,5.347280522016597,1,0,1.346253e6,0,1,0.0120960865587584,0.001635898040049433
9.599999999999982,0.1,4.588228234790952,5.1731388624526655,1,0,1.352918e6,0,1,9.216349484543179e-6,2.446533523879747e-5
3.800000000000002,0.1,4.6754054593966945,9.080734094216334,1,0,1.370869e6,0,1,0.9262496963014567,0.3006890133192777
5.4999999999999964,0.1,3.759933937559721,7.289798116432371,1,0,1.38488e6,0,1,0.19282644713706482,0.34304172302633545
3.1000000000000014,0.1,2.303018887611142,8.736352359146572,1,0,1.433316e6,0,1,1.4988629795785264,1.496532617404374
4.5,0.1,9.479101542864138,8.09020186864749,1,0,1.433768e6,0,1,0.002377432578049718,0.0006269029492360741
5.599999999999996,0.1,7.400046622302753,7.805154057882037,1,0,1.433813e6,0,1,0.060044099559899713,0.023995480263462224
7.599999999999989,0.1,5.47149865518108,6.473100106793652,1,0,1.468256e6,0,1,5.593731945660981e-5,0.00011622699941351152
4.200000000000001,0.1,2.9624173248991257,9.039381576485718,1,0,1.516984e6,0,1,0.0008988379860047916,0.001292663031555828
4.100000000000001,0.1,3.862203390511996,5.674519207381174,1,1,1.526269e6,1,1,0.040040154648038444,0.026722160005618965
1.9000000000000006,0.1,3.0674352705795607,7.881213844538131,1,0,1.540154e6,1,1,0.04426001123739138,0.008332449470671296
5.599999999999996,0.1,8.969731031709566,5.538903372711042,1,0,1.540157e6,0,1,0.19277178502037431,0.06720714848971901
6.099999999999994,0.1,5.641950627065915,9.362499447383538,0,1,1.591308e6,1,1,0.13559223760181882,0.1339686961111088
5.299999999999997,0.1,5.0778851148552455,6.879870513529248,1,1,1.602249e6,1,1,0.9969132635993267,0.7556034508425759
3.4000000000000017,0.1,5.514158744764194,5.481448564232561,1,0,1.602999e6,1,1,0.00013783869354580736,3.472956287993767e-5
8.899999999999984,0.1,9.773432112622112,9.115862044468845,1,0,1.606995e6,1,1,0.003934171740832552,0.0026971067588001506
4.100000000000001,0.1,4.420020122512238,7.31191606716335,1,0,1.6205e6,1,1,2.37669435572739e-5,9.184121530304597e-6
11.799999999999974,0.1,8.679023027691981,7.1210413642236325,1,0,1.644989e6,0,1,1.7226029415322108e-7,4.874011713653734e-7
8.299999999999986,0.1,5.84101860546868,5.645052112562297,1,0,1.645202e6,0,1,14.941520261734082,32.15441778370538
4.200000000000001,0.1,4.171734334364536,7.003720371488801,1,1,1.681511e6,1,1,1.0706971529939628,0.5438840258481572
5.099999999999998,0.1,2.677923337638446,7.203369742198373,0,1,1.686443e6,1,1,5.74782225883384,11.980623719698988
7.799999999999988,0.1,8.409349593682165,5.682065177771806,1,0,1.70872e6,1,1,0.45729883928930704,0.2872953942290225
4.100000000000001,0.1,6.669910238117438,9.348522737964997,1,0,1.837514e6,1,1,0.06162032250262328,0.01733928563712362
4.200000000000001,0.1,4.765431758103072,7.431065469299077,1,0,1.843926e6,1,1,8.711863761939683e-12,3.2522282169256473e-12
3.5000000000000018,0.1,5.735281825087677,6.674073245632448,1,0,1.887738e6,1,1,1.849315003579168e-8,4.712572137811734e-9
4.799999999999999,0.1,6.2418256472701685,9.04502937327173,1,0,1.903272e6,1,1,1.1110259433621624e-7,4.033057935796855e-8
5.4999999999999964,0.1,7.655078318104694,7.9765639172807195,1,0,1.903466e6,1,1,0.029832211796268084,0.011301485613238417
7.999999999999988,0.1,6.104779382277426,6.18409969375512,1,0,1.91377e6,0,1,0.05801054080162412,0.11198150829561468
4.300000000000001,0.1,3.6469388865396795,5.301272144043226,1,1,1.932592e6,1,1,1.7068929319419397,1.6597102689934045
