exposure_days,t_latent,t_incubation,t_post_incubation,tested_positive,expressed_symptoms,time_discharged,symptomatic,vaccinated,FoI_max,FoI_community
4.4,0.1,4.192173750992128,5.131652412636284,1,1,71192.0,1,1,9.145320717749438e-5,6.279190575321653e-5
3.3000000000000016,0.1,4.442384811904399,6.941252420662469,1,0,72337.0,0,1,0.01441415008145918,0.00399869428701494
9.99999999999998,0.1,6.180314860592914,6.000997801492414,1,0,74493.0,0,1,5.08066519208268e-7,1.3816206731770404e-6
10.399999999999979,0.1,4.47073291440727,6.11462277051031,1,0,75018.0,0,1,0.09634431438905336,0.2932042963109681
5.899999999999995,0.1,5.490950638591823,5.982896260045934,1,1,75410.0,1,1,0.0022442566942208154,0.0021464313735234174
4.000000000000002,0.1,2.1617033121785436,5.289161052506451,1,0,75992.0,0,1,0.001584201554421142,0.002519893128070089
4.799999999999999,0.1,3.4812747496141623,8.0798155337215,0,1,76377.0,1,1,1.8667590583103895,2.853235347770658
3.4000000000000017,0.1,6.338267074227009,5.902293464489494,1,0,80345.0,0,1,8.444815452730824,1.9901540963159694
3.5000000000000018,0.1,4.473249872886856,8.350620540580655,1,0,83863.0,0,1,4.591604347169811,1.371912206089704
4.999999999999998,0.1,3.760518963805247,7.077130180301458,1,1,85265.0,1,1,0.10566481119029875,0.15322877555318742
4.000000000000002,0.1,3.3568926804960157,6.20038864303118,1,0,88557.0,0,1,0.00010471478153717393,0.0001010922991137954
8.399999999999986,0.1,6.990036141103142,6.8900560292378685,1,0,94554.0,0,1,0.01799329544014471,0.032656859597564314
4.699999999999999,0.1,5.594634175900034,8.031146832786522,1,0,99466.0,0,1,0.07155972393438549,0.027617883807627107
5.399999999999997,0.1,5.818205940708269,8.591463261267936,1,0,99853.0,0,1,0.14130354575624451,0.06664663604053753
11.199999999999976,0.1,3.2325405170367594,8.122985059600632,1,0,100912.0,0,1,0.027481854167407588,0.10476205259366071
6.8999999999999915,0.1,5.061375058641566,8.7728135329691,1,1,102452.0,1,1,1.933954154375944e-6,3.8643684718082264e-6
3.800000000000002,0.1,4.6679789228665545,8.129108254922887,1,0,103845.0,0,1,6.755367845919268e-16,2.195908676844737e-16
4.6,0.1,8.022349299015643,8.731273103236637,1,0,107092.0,1,1,2.3718652164650003,0.6911391907779596
3.2000000000000015,0.1,2.408152346377102,6.40390231025397,1,1,107938.0,1,1,5.44328749113672,5.312801652590767
8.499999999999986,0.1,3.6281125840259745,5.193675567702874,1,0,107946.0,0,1,7.818299386083707e-6,1.972809246921909e-5
4.799999999999999,0.1,4.320474520975614,9.353901166681018,1,1,108195.0,1,1,1.7749527223157031,1.5869647340280313
5.1999999999999975,0.1,4.902189064567279,7.528955969856365,1,1,108196.0,1,1,0.006396959202829231,0.004831659393966583
6.499999999999993,0.1,3.506647082377018,7.749202869656386,1,1,110730.0,1,1,1.3302084218124657,3.2037067067416944
8.899999999999984,0.1,6.200353413577409,9.248246019075445,1,0,111874.0,0,1,9.15328497238058e-6,2.350417564616992e-5
4.6,0.1,8.190650514167785,5.3977315756375175,1,0,115475.0,1,1,1.8007136251463516,0.5191461954010963
3.900000000000002,0.1,3.9019149620117553,6.768226098055791,1,1,118744.0,1,1,0.019744157193341803,0.00799763970274858
4.200000000000001,0.1,7.472555914352526,5.620861814100293,1,0,119332.0,0,1,10.338528605976597,2.8171439648449734
4.999999999999998,0.1,2.7832870943135153,9.811317106615158,1,0,120288.0,0,1,0.0037243848397562015,0.007936731703729098
2.800000000000001,0.1,7.602132742806721,9.438433514960458,1,0,120378.0,0,1,0.16254004881201325,0.030720402904250224
10.499999999999979,0.1,4.081256785386984,6.5791219705085835,0,0,121034.0,0,1,0.05262095956946466,0.17004519333405962
4.799999999999999,0.1,5.631715885061954,8.872692048831395,1,0,121996.0,1,1,0.00022943967342976666,9.109131576055004e-5
7.699999999999989,0.1,7.6058949547279875,9.244413144370546,0,1,122002.0,1,1,2.5681854274412647e-5,1.9744768548983697e-5
4.699999999999999,0.1,5.020484916083589,6.006023737385418,1,0,124128.0,1,1,0.9031187671882778,0.38818856636216476
14.999999999999963,0.1,6.215683456979601,8.897116562162589,0,0,124201.0,0,1,1.4670073201769347,6.399185286941525
7.29999999999999,0.1,3.9169088249470687,8.248726652815284,1,1,128595.0,1,1,3.4798889054738523e-7,9.288506959825962e-7
2.700000000000001,0.1,5.172451637548359,9.804128570187235,1,0,131632.0,1,1,0.004429397589910807,0.0009146139955894593
8.399999999999986,0.1,7.501088928256092,6.764751149128254,1,1,132440.0,1,1,0.1488257138689171,0.212191635521972
4.200000000000001,0.1,4.15891579988803,7.142579401520054,1,1,132656.0,1,1,0.7877089106000467,0.40105933940380323
4.200000000000001,0.1,3.673187054051367,6.30381439649989,1,0,135316.0,0,1,0.743299300767849,0.6762992104956134
3.5000000000000018,0.1,3.4476984063602103,8.861810607080061,1,0,135730.0,0,1,0.007392665763992714,0.003401508518918207
7.099999999999991,0.1,3.8028731319369,9.165428972357079,0,1,135735.0,1,1,0.0034007582990047726,0.00917282348262433
9.099999999999984,0.1,3.7180755438690762,5.5163019524166845,1,0,136292.0,0,1,0.5617469984664605,1.5120519159587056
5.599999999999996,0.1,5.298052818816643,9.254068241155899,1,1,136927.0,1,1,13.365101520939426,11.599800924507091
4.000000000000002,0.1,3.8991738347739444,9.727010331807183,1,0,136931.0,0,1,4.644377280337884,2.697012660804284
5.4999999999999964,0.1,5.031176678097394,5.294531082355157,1,1,136932.0,1,1,0.001323001519176516,0.0012152816255398492
6.099999999999994,0.1,4.723420612924962,6.858097731589529,1,1,138694.0,1,1,0.0005954852821264642,0.0009379366955921453
3.700000000000002,0.1,4.417407269439552,5.259260946437461,1,0,139195.0,1,1,3.4190968166880453,1.1191137324827316
3.900000000000002,0.1,3.0504466774811765,6.712058829703144,1,0,142366.0,0,1,1.4546697649093645e-11,1.6054726518301307e-11
20.100000000000016,0.1,10.772199124598327,9.516098179571664,1,0,145548.0,0,1,0.01889283687900594,0.09445404373079266
3.600000000000002,0.1,6.799398876153284,5.064285366226419,1,0,146859.0,1,1,8.562558530378852e-15,2.0720079421462368e-15
4.200000000000001,0.1,5.245820221566786,9.689027992290267,1,0,146860.0,0,1,16.01460709278699,5.485370123724882
12.99999999999997,0.1,5.363232632901716,7.783916812453256,1,0,151799.0,0,1,1.9150197780849505e-7,7.358875568644377e-7
5.1999999999999975,0.1,4.894467023643461,5.596771900191763,1,1,153844.0,1,1,0.004724960464677576,0.0039031241692761196
5.4999999999999964,0.1,9.721938940920928,8.374564995642128,1,0,155372.0,0,1,0.23997678002692824,0.07808267746043529
2.0000000000000004,0.1,6.361762616684443,6.983821476736955,1,0,156870.0,0,1,7.5670490338761045,1.2055566268249482
1.2,0.1,2.998576000406401,8.323209338018602,1,0,158571.0,1,1,0.04115495214846847,0.00580347683240691
3.1000000000000014,0.1,2.672805142069782,5.492895634178265,0,1,158721.0,1,1,0.26979649881066153,0.20187470076062078
4.699999999999999,0.1,2.8242989361465565,9.595821676093331,1,1,159687.0,1,1,0.00020832890608534234,0.00038744608841416445
7.699999999999989,0.1,5.848543870739701,5.931470710236939,1,0,160306.0,0,1,7.005669466246516,13.345658106505585
7.19999999999999,0.1,2.3595176492155194,5.010439746596994,0,0,160635.0,0,1,2.167074801460925,5.195135823172477
4.4,0.1,3.612669129590038,9.115497001885053,1,1,162071.0,1,1,1.3480076653890448e-8,1.4776943885018433e-8
11.499999999999975,0.1,5.562699539546171,6.109725847196501,0,0,162613.0,0,1,0.020462290850687022,0.06375899944607474
9.599999999999982,0.1,8.265493647226574,7.097039406513643,1,0,163189.0,0,1,0.048748173904207534,0.08997631726051708
7.19999999999999,0.1,6.696966610432773,5.555927975377965,0,1,164959.0,1,1,0.014426281195104154,0.016177490856911943
4.4,0.1,3.4377507540075487,6.568420122547217,1,0,165727.0,0,1,0.00726927315984121,0.008735592267332575
10.29999999999998,0.1,11.38647802534018,8.951958723009973,1,0,165854.0,1,1,9.721487275858723e-10,7.476466438976802e-10
5.299999999999997,0.1,6.7357385135420325,5.398202918900152,1,0,166792.0,1,1,0.875279385193333,0.3472658455432951
3.5000000000000018,0.1,3.8473054245419798,7.793152623579525,1,0,167030.0,1,1,1.2860206377971536e-14,4.380360908212844e-15
5.399999999999997,0.1,4.06944617613081,7.2055460735221395,1,0,167032.0,0,1,0.03628062232768216,0.05605781260285059
3.2000000000000015,0.1,3.2432574108738725,6.482695565643933,1,1,167295.0,1,1,3.3402777770090516e-5,1.1671643302292894e-5
3.900000000000002,0.1,2.8262903680841216,8.976792353698201,1,1,168636.0,1,1,0.3285909055308747,0.419031850983396
10.799999999999978,0.1,4.876133864364386,6.113899691236834,0,0,168643.0,0,1,6.920909246419039,21.288810905486724
5.099999999999998,0.1,6.583087145899392,7.463733852097518,1,0,170635.0,0,1,0.015297225791309162,0.005828735649348652
5.299999999999997,0.1,4.4941949713183105,7.428754104611963,1,0,171479.0,0,1,0.0064345643424276195,0.007855926677688762
7.099999999999991,0.1,10.90086916293229,5.275330304189103,1,0,172331.0,0,1,0.1283167117824576,0.054570542358695275
4.100000000000001,0.1,3.35418550450472,5.436106135335358,1,1,173488.0,1,1,0.01938758980887191,0.01992180836679082
8.899999999999984,0.1,9.745786291488777,5.008725436384415,1,0,173725.0,0,1,0.8955731720273735,0.6159453138654909
4.999999999999998,0.1,5.171234306136721,5.06752550920905,1,0,174732.0,1,1,7.193716105160394e-5,3.35357664983248e-5
5.4999999999999964,0.1,5.079201611556514,5.715994526403815,1,0,176489.0,0,1,0.0003888043271014743,0.00035955871477787795
4.200000000000001,0.1,5.579493959898896,9.005074188162506,1,0,181083.0,0,1,2.782407170971321e-5,9.074757256622991e-6
6.099999999999994,0.1,4.579559826461059,9.205419397780778,1,1,186814.0,1,1,1.0200483625892298e-7,1.812698756118606e-7
2.2000000000000006,0.1,8.466034147972449,8.881859336454252,1,0,190321.0,1,1,0.14205103330801808,0.022791993152637528
3.4000000000000017,0.1,3.099534201411382,5.650672531768207,0,1,190756.0,1,1,0.046117203602686035,0.03208254750099567
9.799999999999981,0.1,6.892834697337341,5.743100034751899,1,0,191469.0,0,1,6.142499581933461e-6,1.5063502565211822e-5
7.499999999999989,0.1,10.107790118528348,8.730415797352656,1,0,193753.0,1,1,0.00047279202136743395,0.00023138856722619816
7.699999999999989,0.1,6.309523619795674,7.189767847465429,1,1,194253.0,1,1,6.39438441107512,10.870024579749703
2.700000000000001,0.1,4.155578707942164,7.282406686226032,1,0,195727.0,0,1,9.276041074747733,2.1159798753511145
4.6,0.1,5.161451619019312,7.915863589371211,1,0,196329.0,0,1,3.477662476897687e-9,1.398716672571229e-9
4.899999999999999,0.1,3.3207273936176906,6.4216886239954,1,0,198233.0,0,1,0.0004500974177208549,0.0007104788586158842
7.39999999999999,0.1,3.4617913924595314,8.669520716922369,1,1,199001.0,1,1,8.025448548712825e-5,0.00023674222505374646
8.199999999999987,0.1,8.229637310905439,5.2112734137824965,1,1,200522.0,1,1,1.186257387309985,0.8466477269322171
3.1000000000000014,0.1,5.516889126295567,8.51613078302417,1,0,202370.0,0,1,0.8260493166903942,0.18889508057271368
10.699999999999978,0.1,2.296082169911017,8.590224470514363,0,0,202759.0,0,1,0.053897176676201565,0.21535301745109042
7.19999999999999,0.1,7.099479841155181,5.421569594606684,1,1,205702.0,1,1,0.05545524510680365,0.04483608222300178
7.599999999999989,0.1,7.331936866875906,7.738019555207827,1,0,209659.0,0,1,0.0001032721192885424,9.59042320968621e-5
4.100000000000001,0.1,4.928818807015561,7.796985868241318,1,0,210356.0,0,1,1.6010523946671804,0.5575136618263198
4.4,0.1,4.842214245529472,6.660724141514482,1,0,211463.0,1,1,0.5195543569895035,0.20649678853879697
5.799999999999995,0.1,4.5134379414365675,9.926538589122284,1,0,216125.0,0,1,7.136552767167844e-5,0.00011164469122142377
15.099999999999962,0.1,10.627657701159167,8.048516866892612,1,0,217397.0,0,1,0.0018984166000489198,0.006740820084635385
4.100000000000001,0.1,6.208168587160331,9.487074171281726,1,0,219177.0,1,1,6.033076921515354,1.7708281031398336
7.499999999999989,0.1,7.280178588468259,7.397485582627476,1,1,219336.0,1,1,0.13239917111240496,0.12164978973155499
4.999999999999998,0.1,4.3416071864380665,5.406661984130556,1,0,219677.0,0,1,3.659130947373776e-6,3.7487036929393668e-6
5.4999999999999964,0.1,4.090419679494917,7.411525167718651,1,0,225908.0,0,1,1.0949289482783306,1.7767650780939868
7.099999999999991,0.1,2.025600978725555,6.568897818922098,1,0,226156.0,0,1,1.5907381718682911,4.454081219228231
10.699999999999978,0.1,5.862457252812994,5.010269611662005,0,0,226703.0,0,1,7.379468878493658e-5,0.00019580634837891857
3.3000000000000016,0.1,4.83911251870232,7.432582010389855,1,0,229689.0,0,1,0.0166137599653702,0.004357544549685224
3.1000000000000014,0.1,4.4031671226937625,7.789026335009107,1,0,230629.0,0,1,1.8870197305371195,0.48685307059109195
5.399999999999997,0.1,4.6225644241149855,5.124445761598608,1,1,231082.0,1,1,0.03495660648349785,0.038823994770573744
5.4999999999999964,0.1,3.557045873346623,8.089112447313113,1,1,231786.0,1,1,0.0001525760902476324,0.0002932549938951864
3.1000000000000014,0.1,3.191405753142484,9.466697682622549,1,1,231845.0,1,1,0.015501819266842461,0.005218404811524423
4.6,0.1,4.560916792106873,8.890914131530504,1,1,231968.0,1,1,0.00037925477950797974,0.00020431475136262263
3.1000000000000014,0.1,4.5502739086243285,7.508130633375043,1,0,235756.0,1,1,0.010305293724746414,0.0026053941980016477
6.099999999999994,0.1,4.896200111206664,5.329323819429321,1,1,237907.0,1,1,0.0100489611230827,0.014816307354532817
6.399999999999993,0.1,3.8610131812640147,5.793010861524033,0,1,238604.0,1,1,0.5560765495064669,1.1531542709189455
11.099999999999977,0.1,6.054054079835171,5.2083119892964795,0,0,240795.0,0,1,0.00792937494346827,0.021800984358892335
11.099999999999977,0.1,10.676527921232683,5.274124903157766,1,0,240870.0,0,1,5.722268217225765,7.594317145077378
7.799999999999988,0.1,8.58666139204242,9.976589454616462,1,0,243075.0,1,1,0.020297802234336703,0.012455399295190635
3.700000000000002,0.1,2.7939874997781025,5.214619882155018,1,1,244124.0,1,1,1.4562700139370728,1.6376692508589559
4.699999999999999,0.1,3.8247134941325283,9.930607573522801,1,0,244899.0,0,1,9.22827298268093e-5,0.00011075691507544022
3.900000000000002,0.1,5.614474672449933,5.025244989254194,1,0,245262.0,0,1,0.000987071298100928,0.00028994324439363486
7.39999999999999,0.1,6.162120920670959,8.139835998444259,1,0,245720.0,0,1,0.196231695263406,0.3241475272057153
3.5000000000000018,0.1,3.4467669635572427,7.9592047256077825,1,1,245975.0,1,1,5.627258043057189e-9,2.587637744833595e-9
6.499999999999993,0.1,6.366721122388253,7.257983789947171,1,1,246012.0,1,1,0.2688472642745654,0.20490574732511113
6.099999999999994,0.1,2.6198038499731866,7.35433794059049,1,1,247193.0,1,1,0.468845236560996,1.1785829836493344
5.399999999999997,0.1,5.288328596115108,6.91653814288264,1,0,247898.0,0,1,5.284189387932934,3.5966124925229463
4.999999999999998,0.1,3.6655369303727463,9.365552457655893,0,1,247903.0,1,1,0.0127440716191655,0.020001638215137237
8.599999999999985,0.1,4.871097996225782,7.780823637646339,1,0,250477.0,0,1,0.07019775429343697,0.20126112693759607
5.699999999999996,0.1,3.5587975268814596,9.690095744510895,1,0,251072.0,0,1,0.02239929305392962,0.047383899372986496
7.19999999999999,0.1,6.879150245070573,5.3875213227792855,1,0,252590.0,0,1,7.336960026538852e-6,7.114595793424971e-6
3.900000000000002,0.1,4.04569398508921,6.0078830027525,1,0,255689.0,1,1,2.0402879229405243e-5,7.934956498387404e-6
8.899999999999984,0.1,5.753232523216957,6.78575921525174,1,0,256156.0,0,1,4.033571695997016,10.352147054792225
13.299999999999969,0.1,4.228185757823628,9.173956243589709,1,0,259431.0,0,1,3.4983570169364664,15.22190182203262
8.199999999999987,0.1,2.7261089847595956,8.85646410460582,1,0,259432.0,0,1,4.595616415625641e-11,1.5723824005387705e-10
4.4,0.1,4.093359896870447,7.649816729741891,0,1,259891.0,1,1,2.3161275780937327,1.7988928850442092
5.699999999999996,0.1,4.025252339862247,8.729686677406217,1,0,261126.0,0,1,0.015574868579772753,0.027812239509642043
4.899999999999999,0.1,5.514696271368709,7.174755826690352,1,0,261287.0,0,1,0.1582287888189884,0.06638428279988906
3.0000000000000013,0.1,4.079096598961866,8.258199266626328,1,0,263086.0,1,1,0.02251798822380184,0.005865574750352826
9.89999999999998,0.1,9.708757580400391,7.5356173625705924,1,1,263433.0,1,1,2.0579414715865547,2.084274161814453
6.8999999999999915,0.1,4.852491469613886,8.264114415794921,1,0,263850.0,0,1,2.510937982876248e-6,5.231707666813177e-6
9.299999999999983,0.1,9.242880868830426,8.000224922199168,1,1,265823.0,1,1,1.8466763412666493e-7,1.6270657933270595e-7
7.39999999999999,0.1,8.067462085945525,5.528517136305533,1,0,268491.0,0,1,0.07060045829013006,0.041976848590048736
3.3000000000000016,0.1,4.822924634397427,5.570760752172712,1,0,273847.0,0,1,4.958823276673026,1.303308870778372
6.399999999999993,0.1,4.6121431904824375,5.467684234968425,0,1,275634.0,1,1,12.59708383732057,21.66686898121198
3.4000000000000017,0.1,3.5317667939604616,8.643802168785717,1,0,275642.0,1,1,0.0008403604120282103,0.00029752051837012104
7.099999999999991,0.1,3.2308657894225274,6.364000146431023,1,0,276822.0,0,1,6.219477555754296e-5,0.00015842927685154584
7.699999999999989,0.1,12.939123030875331,6.196998993619407,1,0,276850.0,0,1,2.2741445257966315e-12,9.689683603380925e-13
9.299999999999983,0.1,5.8498405134318405,9.544139616033007,1,0,277807.0,0,1,9.236969780153377e-6,2.7606534196144767e-5
4.799999999999999,0.1,5.611560062498116,5.941912973693039,1,0,278509.0,0,1,0.14665684010673963,0.05842215077865519
6.099999999999994,0.1,5.324728680116887,5.035695713771134,0,1,280975.0,1,1,0.006294069772377583,0.007297776866066396
3.800000000000002,0.1,3.1687807140672697,8.169981981259319,1,1,281084.0,1,1,4.150074418882496,4.032153122229974
7.39999999999999,0.1,7.60374157015081,8.67787951685385,1,0,281127.0,1,1,0.6759856099232958,0.4306881237681032
4.100000000000001,0.1,2.792056899265637,9.750103097790229,1,0,281130.0,0,1,6.554669812455731,9.929283010888478
3.0000000000000013,0.1,3.075020126149678,7.563719063432375,0,1,281328.0,1,1,0.09129064418822731,0.030237026162856652
3.3000000000000016,0.1,1.4587258071578904,6.952362399263075,1,1,281554.0,1,1,0.027637921798143908,0.04569421095392806
4.000000000000002,0.1,5.65016436630791,6.171019031931708,1,0,283423.0,0,1,0.024415938783800176,0.0073814345513022
8.199999999999987,0.1,8.548193515562636,7.473374481339459,1,0,286993.0,0,1,0.49632639043039034,0.3379369833355155
3.600000000000002,0.1,3.66507182756177,5.1934461218471455,0,1,291437.0,1,1,0.8384057816711498,0.3151761197518843
4.200000000000001,0.1,4.714539635212482,7.379662795352367,1,0,293786.0,1,1,4.501543930578848e-6,1.698097573685564e-6
11.399999999999975,0.1,10.01289396212733,6.893458046789663,1,0,294583.0,0,1,1.598782206326709,3.1315355892683967
4.200000000000001,0.1,4.552106905733371,9.67832624736667,1,0,298774.0,0,1,0.6889162474070465,0.26921388795109413
10.799999999999978,0.1,4.813601732971937,6.132171058341651,0,0,301086.0,0,1,1.814390927093177,5.510349581024057
11.999999999999973,0.1,2.7786356274056803,9.378295163639963,0,0,303544.0,0,1,2.7325812372784606,11.93617558718727
4.4,0.1,6.764318875659483,8.638177871869786,1,0,303548.0,1,1,2.4464342051475628e-8,7.442268183712363e-9
3.900000000000002,0.1,4.744061825359103,7.639363374223173,1,0,304402.0,1,1,4.194525383640229,1.398411396692743
4.100000000000001,0.1,3.791036324731272,8.159034327273684,1,0,305605.0,0,1,1.0083546452330814e-12,7.62767358149682e-13
4.999999999999998,0.1,6.5297482676968865,5.018475129003415,1,0,305721.0,1,1,1.544588224395637,0.5748886564187173
7.999999999999988,0.1,6.182213964232082,8.31553681312296,1,0,305725.0,0,1,5.69045826803191e-10,1.1751829664980232e-9
5.599999999999996,0.1,4.01798614765236,8.1147448028702,1,0,306282.0,0,1,0.00011476838333993785,0.00019485096276653085
7.29999999999999,0.1,6.938118220467693,8.760937626210863,1,0,307894.0,0,1,21.186992924545972,21.012960997958597
7.799999999999988,0.1,3.68829286016885,7.2451236313246685,1,0,307901.0,0,1,0.002667854483033146,0.007603418922779326
5.799999999999995,0.1,5.094071461360062,9.562101302143809,0,1,311672.0,1,1,2.50912595701246,3.0216579867336484
8.399999999999986,0.1,4.528804229493999,8.203252423512303,1,0,313740.0,0,1,0.00546825431026284,0.01595329410561404
7.099999999999991,0.1,4.068269550311748,7.449018171318836,1,0,313922.0,0,1,1.9548494888239085,4.856718415389808
12.499999999999972,0.1,2.765691661296982,9.91146989437439,0,0,313933.0,0,1,0.0020550916040229066,0.009430357517419753
7.29999999999999,0.1,7.372321633180114,7.69719821417469,1,1,317475.0,1,1,0.3800272616819022,0.24462865365966324
5.599999999999996,0.1,4.117161439996881,6.589291023831646,1,0,319063.0,0,1,4.851210126398172e-13,7.679079800628707e-13
4.799999999999999,0.1,3.8932874356088143,7.520130450638919,1,1,323822.0,1,1,0.3687450465140347,0.46296709696725413
